timestep,reward,distance,control_cost
439000,1950.8505,68.5484,326.7942
440000,2099.9507,74.3956,330.8737
441000,2009.4318,70.1325,324.8332
442000,2154.6168,76.6970,334.7122
443000,2203.0423,78.8779,332.5654
444000,2026.8108,71.7846,331.7438
445000,2164.1083,77.2111,335.1367
446000,2131.9148,75.2051,332.7217
447000,2153.0734,77.1788,339.6704
448000,2204.6333,79.7893,340.3839
449000,2166.9378,77.5295,342.6676
450000,2207.5617,79.4737,341.1372
451000,2246.8664,81.5723,343.7723
452000,2217.1460,80.1917,341.2643
453000,2247.6934,81.6192,342.1793
454000,2202.4309,79.6001,343.5159
455000,2090.0909,74.4146,345.4033
456000,2265.9054,82.4018,339.3307
457000,2198.5650,79.0503,340.9290
458000,2198.5376,79.6322,345.6321
459000,2231.3946,81.2698,338.2334
460000,2293.2323,83.9103,342.1044
461000,2023.7355,72.1661,340.2277
462000,2218.3595,80.2214,341.9330
463000,2162.2244,78.0081,342.3958
464000,2176.7915,79.2348,344.4289
465000,2220.5440,80.2729,346.2051
466000,2150.3018,77.1864,343.1050
467000,2142.4823,76.2255,339.5679
468000,2159.8490,77.4062,338.6975
469000,2213.7648,80.1046,344.4456
470000,2018.7389,74.2217,339.5546
471000,2139.0401,77.6215,338.2074
472000,2298.5010,84.4670,348.9691
473000,2283.5429,83.5345,349.4997
474000,2248.9274,81.8759,346.4235
475000,2275.0141,83.4518,347.3101
476000,2241.9490,81.6227,345.9844
477000,2195.6494,79.2661,347.9656
478000,2160.8189,78.8055,344.4757
479000,2188.5573,78.9923,346.3612
480000,2105.8663,76.4418,342.1543
481000,2278.4405,83.8429,341.0266
482000,2166.0006,78.4093,342.4232
483000,2226.5781,80.9035,347.5387
484000,2170.9588,79.1549,345.7120
485000,2262.4334,82.9495,350.3640
486000,2217.0737,80.1661,345.0380
487000,2266.9726,82.7722,346.7162
488000,2307.6381,84.9968,348.2409
489000,2288.5536,83.9166,347.9185
490000,2327.4190,85.8269,347.6133
491000,2270.4593,83.1691,347.7182
492000,2263.5895,82.8678,349.8861
493000,2322.5034,85.7240,348.4261
494000,2217.4907,81.0527,348.9580
495000,2246.5216,82.4295,348.5760
496000,2255.9866,82.4651,349.3818
497000,2307.7722,84.9331,348.8070
498000,2328.4683,85.9871,349.1858
499000,2360.6702,87.4357,351.3903
500000,2344.8922,86.6993,351.3160
501000,2308.5526,85.2657,350.5831
502000,2306.5068,85.0155,353.9708
503000,2292.8622,84.4649,350.9892
504000,2245.1862,82.5550,349.9196
505000,2220.9822,81.0993,357.3516
506000,2223.3858,81.0349,352.8662
507000,2317.0970,85.5299,352.0550
508000,2328.8854,85.8139,346.6484
509000,2303.9312,84.6701,350.4324
510000,2223.0464,82.0317,348.9091
511000,2312.0181,85.8460,347.9811
512000,2319.8452,85.7466,347.0531
513000,2345.0663,86.8796,349.3680
514000,2298.8354,84.5148,348.8110
515000,2305.8620,85.2327,352.6306
516000,2305.2843,85.7503,349.8403
517000,2292.7621,85.9620,351.4009
518000,2303.2875,84.8679,354.0245
519000,2264.5202,82.9513,349.9638
520000,2347.6942,87.1645,348.9372
521000,2113.6126,77.8318,346.4917
522000,2250.3383,82.1964,348.3453
523000,2372.4452,88.3050,352.4105
524000,2363.7053,88.7644,353.9071
525000,2380.8904,89.3277,352.0556
526000,2270.7335,83.3398,355.0207
