timestep,reward,distance,control_cost
90000,-149.3318,7.6581,302.6795
91000,-15.4022,14.5146,306.0989
92000,111.1516,20.8328,303.9450
93000,-3.4635,15.1409,305.5572
94000,-92.5538,10.7290,307.5385
95000,21.9711,16.4826,307.8411
96000,-32.7286,13.8551,309.4674
97000,120.5634,21.4131,309.4081
98000,51.3133,18.1152,310.6303
99000,42.8974,17.7448,311.6463
100000,87.1800,19.6208,305.9594
101000,94.0473,19.8929,305.2683
102000,82.9854,19.7073,312.1842
103000,51.8547,18.3697,316.5873
104000,98.8617,20.6947,313.7264
105000,112.5045,20.8925,307.0731
106000,110.8528,21.1659,310.7755
107000,172.3038,24.3455,313.7289
108000,115.5481,21.5232,315.2213
109000,97.7377,20.6821,314.9428
110000,110.6219,21.5245,320.6040
111000,118.1017,21.6700,315.3704
112000,297.6886,30.5820,314.4961
113000,187.4926,25.3374,318.0923
114000,207.9239,26.3801,318.6643
115000,229.5877,27.4688,319.4845
116000,203.8177,25.8873,313.4591
117000,132.6400,22.5710,319.6817
118000,197.6537,25.7918,318.2877
119000,142.8067,22.6242,311.4844
120000,349.4756,33.7261,325.8456
121000,282.0616,29.9423,314.8990
122000,130.1557,22.4697,319.8077
123000,252.2133,28.4673,316.1750
124000,238.5102,27.8508,320.0791
125000,268.0905,29.1691,316.7915
126000,313.9612,31.5911,317.1713
127000,285.0829,30.4532,323.0164
128000,100.6798,20.3618,307.6313
129000,314.1637,31.4826,314.2663
130000,261.8284,28.7027,313.9196
131000,213.7223,26.0283,307.7462
132000,296.5482,30.5903,314.8392
133000,357.1560,33.6237,315.2871
134000,263.0752,28.8489,312.6690
135000,364.9042,33.6075,308.3539
136000,294.7976,30.5801,314.8391
137000,292.9863,30.3636,314.0778
138000,317.4733,31.6331,314.1366
139000,333.1357,32.1215,309.9038
140000,301.6695,30.6163,309.5815
141000,313.5635,31.0479,307.7449
142000,379.0370,34.5897,311.6998
143000,261.2880,28.5070,310.5642
144000,350.8802,33.0331,311.2352
145000,323.3530,31.9495,314.5466
146000,374.6307,34.6082,318.5489
147000,327.7797,32.1936,315.0926
148000,435.0996,37.5831,318.3578
149000,434.9078,37.6714,316.6179
150000,493.8869,40.2473,312.6579
151000,477.7086,40.1163,322.7184
152000,412.2328,36.4734,317.3781
153000,487.6937,40.2365,315.3535
154000,254.8364,28.5477,317.1005
155000,489.1321,40.1949,314.8493
156000,446.8495,38.2683,319.9575
157000,472.9084,39.6277,319.5600
158000,362.1150,34.0568,317.2344
159000,416.0671,36.8411,322.0781
160000,476.5923,39.8469,318.4132
161000,608.2218,46.5770,323.7217
162000,420.9445,37.1814,323.1137
163000,389.6432,35.5072,321.0722
164000,562.7419,43.8678,315.5622
165000,472.7363,39.5495,317.1243
166000,550.0595,43.4056,317.6193
167000,398.2062,35.9137,318.9909
168000,573.2295,44.5741,319.4971
169000,493.7952,40.4110,315.3823
170000,566.3094,44.1815,317.7130
171000,470.8382,39.4172,316.3845
172000,520.3376,41.8497,315.8756
173000,541.1575,43.0484,318.3881
174000,522.5759,42.2412,320.7354
175000,595.7986,45.4912,312.9438
176000,491.6133,40.4166,317.3971
177000,536.1098,42.7301,318.4113
178000,543.8285,42.8688,313.6993
179000,578.1749,44.6733,315.2506
180000,483.2982,40.1765,319.9788
181000,573.3633,44.2372,313.2949
182000,594.9921,45.4434,315.6958
183000,596.4270,45.6752,315.3150
184000,564.7242,43.8718,312.1734
185000,488.7553,40.0811,311.5851
186000,527.8683,42.1998,318.0134
187000,526.3373,42.0115,313.6018
188000,595.9763,45.7375,318.2033
189000,576.6218,44.4955,311.9637
190000,623.8600,46.7546,312.9759
191000,423.1236,36.3618,305.5184
192000,627.3550,47.1884,314.6572
193000,543.0947,42.7812,311.4863
194000,602.3688,45.7373,313.0596
195000,630.7455,47.1332,312.7745
196000,635.0815,47.4798,316.0786
197000,671.7731,49.2652,314.3442
198000,704.3069,51.0485,317.6784
199000,601.3490,45.1848,302.4443
200000,636.8052,47.4150,309.9362
