timestep,reward,distance,control_cost
813000,1480.5749,87.6956,271.7536
814000,1386.5017,82.6988,269.4595
815000,1490.3087,88.0899,270.3760
816000,1476.1784,87.2476,270.4470
817000,1404.7045,83.6620,269.1843
818000,1453.8360,86.0972,267.9613
819000,1431.1452,84.9812,268.7758
820000,1483.7625,87.6017,267.7184
821000,1323.1897,79.4673,265.4397
822000,1344.4933,80.5076,266.8538
823000,1537.7059,90.4285,269.0133
824000,1439.1555,85.5378,270.8698
825000,1449.4497,85.9859,271.8589
826000,1552.4390,91.0262,267.6282
827000,1430.1137,84.8630,267.4742
828000,1506.8183,88.9397,272.7580
829000,1438.6773,85.5505,271.6648
830000,1484.6510,87.8093,271.6860
831000,1563.7846,91.9135,274.4160
832000,1288.9312,77.8721,267.4100
833000,1404.9691,83.8136,269.9630
834000,1533.0183,90.3268,271.7168
835000,1481.3306,87.7267,273.1627
836000,1539.0446,90.6018,274.7931
837000,1535.2717,90.4221,272.1572
838000,1427.2292,84.9321,270.9848
839000,1544.0250,90.8313,271.5043
840000,1474.7711,87.1029,266.7545
841000,1516.1166,89.3960,272.2540
842000,1491.9816,88.1547,271.6831
843000,1409.9564,83.9172,268.1837
844000,1377.3776,82.4155,270.5975
845000,1384.6214,82.9076,272.2563
846000,1558.0477,91.7196,274.3595
847000,1454.1340,86.4628,275.9675
848000,1581.3409,92.6796,273.5585
849000,1553.7435,91.6826,280.1159
850000,1507.1865,89.1798,278.2479
851000,1463.5403,86.9723,277.6931
852000,1565.7971,92.2229,278.1490
853000,1541.9592,91.2111,282.8626
854000,1543.6032,91.3521,283.5617
855000,1347.5451,81.5937,283.0465
856000,1493.4521,88.9072,283.4801
857000,1401.7726,84.2212,283.4871
858000,1506.0565,89.3725,281.6689
859000,1563.1887,92.1455,278.4929
860000,1437.5101,85.8385,278.2827
861000,1297.4272,78.8162,278.7435
862000,1510.4275,89.6212,281.2427
863000,1479.7541,88.1838,282.8693
864000,1513.1292,89.6560,279.6755
865000,1480.6232,88.1622,282.6400
866000,1474.7149,87.7210,280.4178
867000,1443.5238,86.0953,277.9292
868000,1479.1217,87.8254,278.4660
869000,1530.5668,90.6741,281.8782
870000,1534.0663,90.7998,280.3702
871000,1574.8098,92.6161,279.3683
872000,1499.4873,89.0146,282.4938
873000,1481.7236,88.1410,280.3837
874000,1454.3457,86.8072,280.4430
875000,1491.2878,88.6801,281.9243
876000,1433.0070,85.7557,283.8845
877000,1446.3631,86.2678,279.3749
878000,1447.6148,86.5041,280.8619
879000,1521.7146,90.2316,283.9499
880000,1536.0292,90.8517,281.8837
881000,1492.6090,88.6071,280.7663
882000,1455.1765,86.9317,281.9132
883000,1442.9900,85.9359,274.6176
884000,1498.2837,89.2869,286.5328
885000,1498.7939,89.0467,283.1075
886000,1406.0089,84.5058,283.8946
887000,1485.9711,88.4755,281.6554
888000,1484.1272,88.3967,284.8726
889000,1481.4054,88.1365,281.1869
890000,1215.6598,74.7810,279.3076
891000,1535.2412,91.3545,290.0017
892000,1469.4824,87.6764,285.6491
893000,1537.2949,91.2115,285.2911
894000,1492.3618,88.9821,288.4952
895000,1400.8472,84.5271,289.2282
896000,1521.2295,90.4106,286.3289
897000,1444.3312,86.6944,287.6933
898000,1528.8922,90.7861,287.4948
899000,1329.0529,80.1891,274.4084
900000,1484.9021,88.4557,283.3368
901000,1483.8623,88.5531,288.8463
902000,855.4339,55.8992,262.8675
903000,1506.8690,89.5693,285.2916
904000,1479.9806,88.3084,287.2352
905000,1398.3913,84.1330,284.6855
906000,1482.9333,88.4994,286.1295
907000,1495.6848,89.1693,287.3234
908000,1531.5771,91.1042,288.9172
909000,1495.8808,89.2737,288.3651
910000,1523.5235,90.4032,284.9579
911000,1535.2610,91.0843,287.3434
912000,1528.6882,90.7313,285.1590
913000,1377.7741,82.9825,281.9565
914000,1301.2554,79.2480,283.4939
915000,1492.7779,88.8961,286.0416
916000,1522.1047,90.2959,283.7739
917000,1501.6861,89.3284,283.5260
918000,1378.0971,83.0499,281.4755
919000,1518.0697,90.2962,287.1068
920000,1544.5351,91.4924,286.3850
921000,1550.6868,91.8987,288.7405
922000,1536.7784,91.2668,286.9522
923000,1528.4622,90.8737,290.8507
924000,1455.3420,87.0587,287.3252
925000,1595.4371,94.2939,289.0235
926000,1511.2146,90.0963,290.4637
927000,1484.1722,88.6624,289.2858
928000,1468.9209,87.9329,287.7931
929000,1473.6155,87.9167,286.0712
930000,1574.3436,93.3105,290.0982
931000,1520.6830,90.4925,289.6534
932000,1601.7939,94.5940,288.1551
933000,1040.4898,66.2323,283.1581
934000,1530.1324,90.9278,287.4592
935000,1521.6949,90.2568,284.3059
936000,1092.9502,68.3101,271.3416
937000,1547.2673,91.6822,284.4710
938000,1491.1347,88.8239,286.7510
939000,1465.1856,87.5670,285.3623
940000,1533.6252,90.9863,285.5680
941000,1457.6199,87.2071,285.1409
942000,1438.5638,86.0053,282.8705
943000,1584.5629,93.6542,287.2649
944000,1330.3547,80.2116,275.6023
945000,1535.0276,91.1575,287.6140
946000,1155.5169,71.4726,275.2582
947000,1590.1501,93.8090,287.6001
948000,1369.8102,82.5230,281.0760
949000,1557.5768,92.0854,285.7612
950000,1407.4168,84.5254,283.0474
951000,1596.6611,94.3073,287.4906
952000,1572.1593,93.0889,288.1586
953000,1461.4203,87.3204,285.5710
954000,1465.9711,87.7127,287.6204
955000,1633.8500,96.2058,290.6701
956000,1534.8121,91.2513,290.3388
957000,1563.0332,92.6159,289.3072
958000,1474.8969,88.0597,287.0581
959000,1566.2227,92.9920,291.8238
960000,1538.1217,91.2824,287.1796
961000,1457.5357,87.2773,286.5345
962000,1484.8722,88.7545,288.5988
963000,1425.8746,85.7393,288.9016
964000,1444.4547,86.6451,288.9906
965000,1581.2966,93.4718,289.1538
966000,1472.8999,88.0169,285.8523
967000,1575.1654,93.1498,288.1308
968000,1399.5828,84.3275,285.3597
969000,1563.4315,92.5416,288.4178
970000,1493.4411,89.0949,287.0999
