timestep,reward,distance,control_cost
875000,5732.7897,296.8014,554.8991
876000,5783.3741,299.3191,555.0792
877000,6078.7992,313.4688,554.9755
878000,6120.4975,315.5757,555.8024
879000,4056.5691,214.9274,554.8727
880000,5767.6782,298.3555,554.3971
881000,3845.2450,204.6762,554.6512
882000,5531.5229,286.8104,556.1147
883000,5765.4456,298.1666,555.2215
884000,5487.5064,284.6193,554.8819
885000,5746.6438,297.4974,555.3711
886000,5796.3744,299.7445,555.2249
887000,6133.7029,316.3024,555.8757
888000,6263.8015,322.7663,555.3636
889000,5584.5664,289.3755,554.8947
890000,5377.1825,279.2751,554.8133
891000,5905.7711,305.0529,554.9905
892000,5505.5015,285.6205,555.1854
893000,6003.3573,309.9184,555.6133
894000,5318.1069,276.3807,556.5096
895000,5854.7955,302.9574,553.5269
896000,5976.8420,308.7750,556.6091
897000,5815.8037,300.6376,554.1145
898000,5651.0519,292.6999,556.4086
899000,5926.6134,306.2698,554.7186
900000,6203.0551,319.6151,552.8976
901000,6361.3948,327.5794,555.1244
902000,5862.4099,303.2441,554.8415
903000,5670.4635,293.5033,554.1478
904000,5353.5525,278.4135,553.7890
905000,4981.4540,260.0056,554.6325
906000,5178.0563,269.5877,555.2297
907000,5761.3633,297.7854,554.3429
908000,5873.1677,303.4343,554.2747
909000,5480.1489,284.2942,554.1603
910000,5727.8461,296.1654,553.4683
911000,5680.5943,294.1364,554.7071
912000,1064.3426,69.1075,555.7497
913000,5947.5196,307.1654,555.2426
914000,6052.4065,312.5559,555.6718
915000,5929.6105,306.0470,554.1060
916000,5425.1518,281.5539,554.1229
917000,5741.0988,297.2625,555.4059
918000,6066.0190,312.7373,554.1743
919000,6083.3434,313.7200,554.5879
920000,5707.5799,295.6624,554.8906
921000,6073.1803,313.4701,553.8968
922000,5730.5987,296.7107,553.7175
923000,5662.7993,293.4827,555.4284
924000,5713.5391,295.6850,553.7726
925000,5985.3927,309.1351,554.6457
926000,5646.4233,292.3279,554.9345
927000,6021.7567,310.3956,553.5002
928000,5522.0935,286.5113,555.1928
929000,5274.0784,274.2238,554.3146
930000,5831.0107,301.3165,554.1458
931000,5819.8754,300.7604,553.3619
932000,6069.5276,313.3569,554.6681
933000,6065.0751,313.1509,555.7030
934000,5895.4389,304.7069,552.9561
935000,5675.9462,293.9104,554.9425
936000,5894.4840,304.6969,555.6058
937000,6187.8315,318.7637,553.8525
938000,5714.7014,295.5988,555.8233
939000,5898.2034,304.8124,554.9808
940000,5954.4781,307.5270,555.6022
941000,5148.1996,268.2039,553.1518
942000,6132.6802,316.2799,554.4276
943000,5819.1148,300.7488,554.0230
944000,5549.6806,287.7715,555.6222
945000,6149.4706,316.7641,553.6358
946000,5908.5671,305.2943,555.3225
947000,6328.9921,325.8648,555.4841
948000,5313.8667,276.3569,554.9706
949000,6008.9035,310.2750,554.5150
950000,5834.1324,301.6764,553.5888
951000,5809.1127,300.3598,554.1107
952000,6197.7708,319.2738,554.7172
953000,6074.9152,313.4943,554.3514
954000,6117.4549,315.4810,556.0581
955000,5957.1921,307.6132,554.7087
956000,5546.6173,287.6408,553.9435
957000,5856.3599,302.7698,554.0837
958000,6138.2587,316.4934,555.1869
959000,6125.7577,315.7883,553.0165
960000,5954.2882,307.6411,553.8391
961000,5401.4700,280.5492,556.5615
962000,5547.8029,287.3761,553.4811
963000,83.2754,19.8130,555.6142
964000,5729.0642,296.4892,553.3649
965000,5867.9927,303.3548,554.4312
966000,5994.8166,309.5103,554.7621
967000,6160.4322,317.8095,555.1374
968000,6181.3745,318.6347,554.5936
969000,6037.4924,311.6039,555.4825
970000,5736.1810,297.1782,556.3451
971000,5774.1999,298.7671,554.3532
