timestep,reward,distance,control_cost
925000,5340.3807,294.1770,541.9250
926000,5607.7941,307.5693,541.7904
927000,5236.9186,288.8926,541.5182
928000,5666.7834,310.5200,541.7361
929000,5622.6740,308.3606,543.2685
930000,4924.6486,273.4121,542.3561
931000,5224.1703,288.3610,543.8180
932000,5547.8636,304.4482,542.9083
933000,5373.5527,295.8211,542.7691
934000,4941.1593,274.3243,544.9617
935000,5363.2550,295.3344,541.9252
936000,5495.7579,301.8468,542.3329
937000,5658.0182,309.9245,541.7341
938000,5537.1078,304.0504,542.2499
939000,5496.4563,301.8989,541.9312
940000,5466.7454,300.5120,543.5967
941000,5462.6798,300.2744,542.0590
942000,5651.5284,309.5692,540.7251
943000,5579.2110,306.1100,541.8405
944000,5207.7192,287.5322,543.2309
945000,5409.4230,297.5841,541.9671
946000,5191.4829,286.6351,540.9722
947000,5464.9361,300.5679,544.8097
948000,5450.5151,299.7012,542.9810
949000,5536.5969,303.8836,542.6472
950000,5513.2903,302.7410,540.9709
951000,5563.9691,305.3560,544.1020
952000,5428.2738,298.4780,542.9624
953000,5552.5163,304.8361,542.5194
954000,5585.5718,306.3309,541.4864
955000,5258.9099,290.0832,543.2858
956000,5573.6106,305.6414,541.0288
957000,5383.0441,296.1931,541.8262
958000,5643.6850,309.3967,543.4417
959000,5562.6678,305.2526,543.2271
960000,5445.2175,299.4051,543.9734
961000,5385.0374,296.3597,543.2455
962000,5283.0909,291.2906,542.8826
963000,5349.4589,294.6303,541.3173
964000,5391.5742,296.5654,539.9796
965000,5213.3690,287.6595,541.7267
966000,5494.1987,301.8459,541.9093
967000,5257.6965,289.9172,541.2161
968000,5580.6461,306.1284,542.9236
969000,5424.4823,298.4335,542.7539
970000,5572.7378,305.8074,543.7005
971000,5461.1898,300.2501,542.3153
972000,5400.7781,297.2720,542.9341
973000,5393.1656,296.7641,542.2067
974000,5594.0601,306.7012,541.7730
975000,5685.9503,311.4481,542.8310
976000,5743.2034,314.2150,539.8254
977000,5392.1304,296.6265,540.8690
978000,5529.8110,303.6455,541.3234
979000,5585.9672,306.2458,539.9306
980000,5490.4937,301.5901,540.9267
981000,5607.3007,307.3586,541.0528
982000,5295.4090,291.6421,539.3939
983000,5416.5546,297.7689,537.2517
984000,5642.1591,308.8322,536.0784
985000,5509.2300,302.4469,538.5106
986000,5720.0817,312.9353,540.2841
987000,5483.0513,301.2559,540.9160
988000,5169.9872,285.3586,539.1289
989000,5410.4128,297.6418,541.1991
990000,5540.0793,303.8630,539.0962
991000,5665.1631,310.2875,539.1961
992000,5337.0702,293.8839,540.0876
993000,5417.2987,298.0242,541.2044
994000,5454.6337,299.6192,538.3623
995000,5734.9727,313.6009,538.5408
996000,5562.3385,305.0224,539.5820
997000,5507.8901,302.3397,539.6619
998000,5699.7287,311.9844,539.4570
999000,5476.1750,300.8505,541.2220
1000000,5579.9216,306.0459,541.2637
